Date de Scoring,Identifiant Bloomberg Company,ISSUER_EQUITY_TICKER,Nom de l'émetteur,Identifiant sous industrie GICS,Groupe Industrie GICS,Pays,Score ESG brut
2 avr. 2025,20142967,0533782D CN,McGill University Health Center,35102020,Healthcare Equipment & Services,CA,7.208273937
2 avr. 2025,20143973,002475 CH,Luxshare Precision Industry Co. Ltd.,45203015,Technology Hardware & Equipment,CN,8.809278191
2 avr. 2025,20144081,ALPM IN,Alembic Pharmaceuticals Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",IN,10.030099
2 avr. 2025,20144837,ANE SM,Corporación Acciona Energias Renovables SA,55105020,Utilities,ES,13.12654605
2 avr. 2025,201557,1645Z NA,,,,,13.06530297
2 avr. 2025,201608,1718Z SM,,,,,11.26126374
2 avr. 2025,201622,NSP US,Insperity Inc.,20202010,Commercial & Professional Services,US,6.912850681
2 avr. 2025,201650,OXB LN,Oxford Biomedica Plc,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",GB,9.167604618
2 avr. 2025,201684,MTD US,Mettler-Toledo International Inc.,35203010,"Pharmaceuticals, Biotechnology & Life Sciences",US,13.91654559
2 avr. 2025,20170631,ALSN US,Allison Transmission Holdings Inc.,20106010,Capital Goods,US,8.184372071
2 avr. 2025,201707,FIBK US,First Interstate BancSystem Inc.,40101015,Banks,US,8.035053523
2 avr. 2025,20171151,0533950D BZ,,,,,14.98445115
2 avr. 2025,201728,PKO PW,Powszechna Kasa Oszczednosci Bank Polski SA,40101010,Banks,PL,6.801787063
2 avr. 2025,201740,MGDL IT,Migdal Insurance & Financial Holdings Ltd,40301020,Insurance,IL,3.568386521
2 avr. 2025,201760,1091Z SM,Ibercaja Banco SA,40101015,Banks,ES,8.193887905
2 avr. 2025,201767,1496Z GR,,,,,10.85115598
2 avr. 2025,201770,739046Z FP,Caisse Centrale du Crédit Immobilier de France SA,40102010,Banks,FR,2.269181021
2 avr. 2025,201843,CHDRAUIB MM,Grupo Comercial Chedraui SAB de CV,30101030,Food & Staples Retailing,MX,11.91315372
2 avr. 2025,201850,600036 CH,China Merchants Bank Co. Ltd.,40101010,Banks,CN,8.022915015
2 avr. 2025,20187312,3912260Z LN,Hyde Housing Association Ltd,60102020,Real Estate,GB,7.108587996
2 avr. 2025,20188188,3686264Z SS,Etraveli AB,25301020,Consumer Services,SE,6.471028295
2 avr. 2025,20189080,KRU PW,KRUK SA,40202010,Diversified Financials,PL,7.84903306
2 avr. 2025,201914,4268Z US,Midland Cogeneration Venture LP,55101010,Utilities,US,9.514892795
2 avr. 2025,201940,80439Z FP,Cofiroute SA,20305020,Transportation,FR,10.48962162
2 avr. 2025,20198291,300339 CH,Jiangsu Hoperun Software Co Ltd,45103020,Software & Services,CN,3.095121382
2 avr. 2025,20198371,BRMS IJ,PT Bumi Resources Minerals Tbk,15104020,Materials,ID,4.842321697
2 avr. 2025,201984,961484Z NA,,,,,7.493738877
2 avr. 2025,201989,1068Z LN,Co-operative Group Ltd,30101030,Food & Staples Retailing,GB,12.58282183
2 avr. 2025,202020,9729 JP,TOKAI Corp. /9729/,35102010,Healthcare Equipment & Services,JP,9.057977994
2 avr. 2025,202039,7283 JP,Aisan Industry Co. Ltd.,25101010,Automobiles & Components,JP,4.640393342
2 avr. 2025,202070,BSRR US,Sierra Bancorp,40101015,Banks,US,4.80855385
2 avr. 2025,20211330,KNX US,Knight-Swift Transportation Holdings Inc.,20304020,Transportation,US,9.934151981
2 avr. 2025,202176,VCEL US,Vericel Corp.,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",US,7.512852624
2 avr. 2025,202213,BVH US,Bluegreen Vacations Holding Corp.,25301020,Consumer Services,US,3.322814543
2 avr. 2025,202222,KRC US,Kilroy Realty Corp,60101040,Real Estate,US,9.750408287
2 avr. 2025,202239,EGHT US,8x8 Inc,45103010,Software & Services,US,10.29896999
2 avr. 2025,20229239,300476 CH,Victory Giant Technology (HuiZhou) Co. Ltd.,45203015,Technology Hardware & Equipment,CN,5.583625873
2 avr. 2025,202354,EMPL CN,The Empire Life Insurance Co,40301020,Insurance,CA,6.62385116
2 avr. 2025,20236411,002481 CH,Yan Tai Shuang Ta Food Co. Ltd.,30202030,"Food, Beverage & Tobacco",CN,2.72656161
2 avr. 2025,20236575,UJJIVAN IN,Ujjivan Financial Services Ltd.,40202010,Diversified Financials,IN,3.868578393
2 avr. 2025,20236611,MASFIN IN,MAS Financial Services Ltd.,40202010,Diversified Financials,IN,5.225573819
2 avr. 2025,202396,FRU CN,Freehold Royalties Ltd.,10102020,Energy,CA,7.334030661
2 avr. 2025,202402,ESLT IT,Elbit Systems Ltd.,20101010,Capital Goods,IL,9.130595249
2 avr. 2025,202407,GEL US,Genesis Energy LP,10102040,Energy,US,11.32156956
2 avr. 2025,202455,SWBI US,Smith & Wesson Brands Inc.,25202010,Consumer Durables & Apparel,US,8.387041983
2 avr. 2025,202475,AVV LN,Aveva Group Ltd (United Kingdom),45103010,Software & Services,GB,14.55448734
2 avr. 2025,202476,VYX US,NCR Voyix Corp,45103010,Software & Services,US,11.81427797
2 avr. 2025,202502,2454227D US,Tenneco Inc,25101010,Automobiles & Components,US,13.96447019
2 avr. 2025,202508,DGX US,Quest Diagnostics Inc.,35102015,Healthcare Equipment & Services,US,8.941749474
2 avr. 2025,202537,ROK US,Rockwell Automation Inc.,20104010,Capital Goods,US,13.06162323
2 avr. 2025,202538,GOGL US,Golden Ocean Group Ltd.,20303010,Transportation,BM,9.62282658
2 avr. 2025,202552,HR-U CN,H&R Real Estate Investment Trust,60101010,Real Estate,CA,4.929272749
2 avr. 2025,202579,EEFT US,Euronet Worldwide Inc.,45102020,Software & Services,US,7.785823234
2 avr. 2025,202613,MPB US,Mid Penn Bancorp Inc.,40101015,Banks,US,6.048895093
2 avr. 2025,20264138,STAG US,STAG Industrial Inc,60101020,Real Estate,US,8.176807631
2 avr. 2025,202826,SSB US,SouthState Corp,40101015,Banks,US,8.46741683
2 avr. 2025,202837,WTE CN,Westshore Terminals Investment Corp.,20305030,Transportation,CA,5.750729533
2 avr. 2025,202839,PPBI US,Pacific Premier Bancorp Inc.,40101015,Banks,US,10.60205246
2 avr. 2025,202872,1152Z GR,Deutsche Kreditbank AG,40101015,Banks,DE,8.044643116
2 avr. 2025,202880,6857Z LN,,,,,7.116873555
2 avr. 2025,202881,1162Z GR,Deutsche Bahn Finance GmbH,,,,12.89809337
2 avr. 2025,20290506,INSW US,International Seaways Inc.,10102040,Energy,US,8.696877004
2 avr. 2025,203060,CLEBI TI,Çelebi Hava Servisi AS,20305010,Transportation,TR,4.14410741
2 avr. 2025,20308646,3751780Z SM,,,,,12.56768132
2 avr. 2025,203144,FAG SS,Fagerhult Group AB,20104010,Capital Goods,SE,12.21967733
2 avr. 2025,203225,1012Z GR,DZ HYP AG,40102010,Banks,DE,11.74266996
2 avr. 2025,20324935,3824812Z NA,Louis Dreyfus Holding BV,30202010,"Food, Beverage & Tobacco",NL,6.666416068
2 avr. 2025,20336087,PANW US,Palo Alto Networks Inc,45103020,Software & Services,US,13.31575793
2 avr. 2025,20343647,AYX US,Alteryx Inc,45102030,Software & Services,US,7.05400563
2 avr. 2025,20360810,300123 CH,YaGuang Technology Group Co Ltd,20101010,Capital Goods,CN,4.427033493
2 avr. 2025,20360814,300122 CH,Chongqing Zhifei Biological Products Co. Ltd.,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,7.2983968
2 avr. 2025,20361330,7148 JP,Financial Partners Group Co Ltd,40201040,Diversified Financials,JP,4.281574464
2 avr. 2025,20367062,PRINCPIP IN,Prince Pipes & Fittings Ltd,20102010,Capital Goods,IN,10.48425766
2 avr. 2025,203713,HEX NO,Hexagon Composites ASA,20106020,Capital Goods,NO,9.43254131
2 avr. 2025,203753,PKB SK,Prima banka Slovensko as,40101010,Banks,SK,2.401770031
2 avr. 2025,20377295,PRIO3 BZ,PRIO SA,10102020,Energy,BR,4.745529841
2 avr. 2025,20377539,002488 CH,Zhejiang Jingu Co. Ltd.,25101010,Automobiles & Components,CN,3.48490558
2 avr. 2025,203960,670 HK,China Eastern Airlines Corp. Ltd.,20302010,Transportation,CN,8.699683983
2 avr. 2025,203998,IGE FP,IGE+XAO SA,45103010,Software & Services,FR,14.55448734
2 avr. 2025,20411112,096530 KS,Seegene Inc,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",KR,11.97115805
2 avr. 2025,20441442,7085 JP,Curves Holdings Co Ltd,25301030,Consumer Services,JP,4.145381792
2 avr. 2025,20442566,TOU CN,Tourmaline Oil Corp,10102020,Energy,CA,8.01895269
2 avr. 2025,20447338,LAND US,Gladstone Land Corp.,60101010,Real Estate,US,3.097839945
2 avr. 2025,20447540,068240 KS,DAWONSYS Co. Ltd.,20106020,Capital Goods,KR,4.177367246
2 avr. 2025,20461096,INN US,Summit Hotel Properties Inc,60101030,Real Estate,US,8.494336768
2 avr. 2025,20461165,002489 CH,Yotrio Group Co Ltd,25202010,Consumer Durables & Apparel,CN,2.881698873
2 avr. 2025,20461441,002727 CH,Yixintang Pharmaceutical Group Co. Ltd.,30101010,Food & Staples Retailing,CN,2.106677637
2 avr. 2025,20469486,1590 TT,Airtac International Group,20106020,Capital Goods,TW,8.604764801
2 avr. 2025,20487494,4128790Z CP,ENERGO-PRO as,55101010,Utilities,CZ,11.50462785
2 avr. 2025,20490714,NHOA FP,NHOA SA,20104020,Capital Goods,FR,12.42442631
2 avr. 2025,20491782,PCELL SS,PowerCell Sweden AB,20104010,Capital Goods,SE,10.58090415
2 avr. 2025,20498755,THG LN,THG Plc,25502020,Retailing,GB,6.784444444
2 avr. 2025,20500867,TTSH US,Tile Shop Holdings Inc.,25504030,Retailing,US,4.49386392
2 avr. 2025,20501588,3962 JP,CHANGE Holdings Inc,45102010,Software & Services,JP,2.549697807
2 avr. 2025,205053,OBJACEU FP,,,,,14.18224112
2 avr. 2025,20505976,603267 CH,Beijing Yuanliu Hongyuan Electronic Technology Co. Ltd.,45203015,Technology Hardware & Equipment,CN,4.626537544
2 avr. 2025,20507348,1798 HK,China Datang Corp. Renewable Power Co. Ltd.,55105020,Utilities,CN,6.672768727
2 avr. 2025,20515242,002518 CH,Shenzhen Kstar Science & Technology Co. Ltd.,20104010,Capital Goods,CN,11.13195402
2 avr. 2025,20515250,600998 CH,Jointown Pharmaceutical Group Co Ltd,35102010,Healthcare Equipment & Services,CN,6.395710587
2 avr. 2025,20548510,3947708Z LN,Great Places Housing Group Ltd.,60102020,Real Estate,GB,5.037354526
2 avr. 2025,20552739,3956180Z LN,Southern Housing Group Ltd,60102020,Real Estate,GB,3.999601956
2 avr. 2025,20559639,NNIT DC,NNIT A/S,35103010,Healthcare Equipment & Services,DK,12.06357659
2 avr. 2025,20579307,1285132D SS,Heimstaden AB,60102020,Real Estate,SE,11.89649263
2 avr. 2025,20580295,WBGRB SS,Wästbygg Gruppen AB,60102030,Real Estate,SE,10.85223486
2 avr. 2025,20584251,MITRA BB,Mithra Pharmaceuticals SA,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",BE,5.894517137
2 avr. 2025,20584795,002493 CH,Rongsheng Petrochemical Co. Ltd.,15101010,Materials,CN,7.23365122
2 avr. 2025,20596519,4041109Z NA,Vesteda Groep B.V.,60102020,Real Estate,NL,9.388685317
2 avr. 2025,20608827,4057821Z IM,Verde Bidco SpA,40203010,Diversified Financials,IT,1.363247863
2 avr. 2025,20631250,3910546Z LN,Stonegate Pub Co. Ltd.,25301040,Consumer Services,GB,4.625343344
2 avr. 2025,20634874,145720 KS,Dentium Co. Ltd.,35101010,Healthcare Equipment & Services,KR,2.523520852
2 avr. 2025,20635210,002705 CH,Guangdong Xinbao Electrical Appliances Holdings Co. Ltd.,25201040,Consumer Durables & Apparel,CN,4.252097045
2 avr. 2025,20639404,1308 HK,SITC International Holdings Co. Ltd.,20303010,Transportation,HK,6.899502101
2 avr. 2025,20645084,8121554Z GR,Investitionsbank Schleswig-Holstein,40101015,Banks,DE,3.691128266
2 avr. 2025,20653816,603708 CH,Jiajiayue Group Co. Ltd.,30101030,Food & Staples Retailing,CN,3.842173843
2 avr. 2025,20661473,300134 CH,Anhui Tatfook Technology Co. Ltd.,45201020,Technology Hardware & Equipment,CN,6.204878592
2 avr. 2025,20682789,ICBP IJ,PT Indofood CBP Sukses Makmur Tbk,30202030,"Food, Beverage & Tobacco",ID,7.93514104
2 avr. 2025,20684102,TRGYO TI,Torunlar Gayrimenkul Yatirim Ortakligi AS,60101010,Real Estate,TR,2.630934219
2 avr. 2025,20687272,300401 CH,Zhejiang Garden Biopharmaceutical Co Ltd,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,2.776697266
2 avr. 2025,20690833,002498 CH,Qingdao Hanhe Cable Co. Ltd.,20104010,Capital Goods,CN,3.731688224
2 avr. 2025,20696077,002714 CH,Muyuan Foods Co Ltd,30202030,"Food, Beverage & Tobacco",CN,5.819197443
2 avr. 2025,20704561,6235 JP,OPTORUN Co. Ltd.,20106020,Capital Goods,JP,6.173306849
2 avr. 2025,20709106,1417 JP,MIRAIT One Corp.,20103010,Capital Goods,JP,8.569075056
2 avr. 2025,20709118,9413 JP,TV TOKYO Holdings Corp.,50201020,Media & Entertainment,JP,8.183036003
2 avr. 2025,20709242,853 HK,MicroPort Scientific Corp.,35101010,Healthcare Equipment & Services,CN,8.540419507
2 avr. 2025,20717975,INXW IN,Inox Wind Ltd,20104020,Capital Goods,IN,12.76481075
2 avr. 2025,20724247,300748 CH,JL MAG Rare-Earth Co. Ltd.,20104010,Capital Goods,CN,7.219775736
2 avr. 2025,20724615,1330 HK,Dynagreen Environmental Protection Group Co. Ltd.,20201050,Commercial & Professional Services,CN,12.83296917
2 avr. 2025,20725359,300395 CH,Hubei Feilihua Quartz Glass Co Ltd,15101050,Materials,CN,3.021980409
2 avr. 2025,20726639,SEDG US,SolarEdge Technologies Inc.,20104010,Capital Goods,IL,15.53790865
2 avr. 2025,20735187,002506 CH,GCL System Integration Technology Co. Ltd.,45301020,Semiconductors & Semiconductor Equipment,CN,10.15721909
2 avr. 2025,20736916,CMBN SW,Cembra Money Bank AG,40202010,Diversified Financials,CH,12.19531584
2 avr. 2025,20737940,INMART IN,IndiaMART InterMESH Ltd,20107010,Capital Goods,IN,8.882152769
2 avr. 2025,20741112,0810167D CN,North Battleford Power LP,55101010,Utilities,CA,9.577849594
2 avr. 2025,20755737,002643 CH,Valiant Co Ltd,15101050,Materials,CN,3.515513123
2 avr. 2025,20755793,HTAMZ HK,,,,,8.140281684
2 avr. 2025,20767611,RDOR3 BZ,Rede D'Or São Luiz SA,35102020,Healthcare Equipment & Services,BR,13.13353054
2 avr. 2025,20769000,HCG IN,HealthCare Global Enterprises Ltd.,35102020,Healthcare Equipment & Services,IN,9.234540181
2 avr. 2025,20777524,0195872D MM,SixSigma Networks México SA de CV,45102030,Software & Services,MX,6.52610455
2 avr. 2025,20803369,TDPS IN,TD Power Systems Ltd,20104020,Capital Goods,IN,6.377445402
2 avr. 2025,20810866,300142 CH,Walvax Biotechnology Co. Ltd.,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,8.053189112
2 avr. 2025,20813858,603556 CH,Hexing Electrical Co. Ltd.,45203010,Technology Hardware & Equipment,CN,2.180746731
2 avr. 2025,20819703,CAML LN,Central Asia Metals Plc,15104025,Materials,GB,12.39738665
2 avr. 2025,20820587,SPLK US,Splunk LLC,45103010,Software & Services,US,14.15134759
2 avr. 2025,20822339,ASHG IT,Ashtrom Group Ltd.,20103010,Capital Goods,IL,10.39587912
2 avr. 2025,20826271,ALMCP FP,McPhy Energy SA,20106020,Capital Goods,FR,12.99976376
2 avr. 2025,20828779,AAT US,American Assets Trust Inc.,60101010,Real Estate,US,9.825476003
2 avr. 2025,20829359,300482 CH,Guangzhou Wondfo Biotech Co. Ltd.,35101010,Healthcare Equipment & Services,CN,2.142060923
2 avr. 2025,20847365,0161536D GR,Progroup AG,15103020,Materials,DE,9.807683097
2 avr. 2025,20848033,NEOEN FP,Neoen SA,55105020,Utilities,FR,7.216819473
2 avr. 2025,20862730,CHEF US,The Chefs' Warehouse Inc.,30101020,Food & Staples Retailing,US,8.29947679
2 avr. 2025,20866295,FIVE US,Five Below Inc.,25503010,Retailing,US,8.237258844
2 avr. 2025,20866935,EPISB SS,Episurf Medical AB,35101010,Healthcare Equipment & Services,SE,2.060147909
2 avr. 2025,209000,000756 CH,Shandong Xinhua Pharmaceutical Co. Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,8.03284904
2 avr. 2025,209006,000059 CH,North Huajin Chemical Industries Co Ltd,15101010,Materials,CN,5.411842761
2 avr. 2025,209018,2436 TT,Weltrend Semiconductor Inc.,45301020,Semiconductors & Semiconductor Equipment,TW,8.44943304
2 avr. 2025,209020,000060 CH,Shenzhen Zhongjin Lingnan Nonfemet Co. Ltd.,15104020,Materials,CN,4.372947334
2 avr. 2025,209021,1196 HK,Realord Group Holdings Ltd,20107010,Capital Goods,HK,6.517780091
2 avr. 2025,209027,000685 CH,Zhongshan Public Utilities Group Co. Ltd.,55104010,Utilities,CN,1.321536418
2 avr. 2025,209028,1532 TT,China Metal Products Co. Ltd.,15104050,Materials,TW,13.30914372
2 avr. 2025,209033,CEN NZ,Contact Energy Ltd.,55101010,Utilities,NZ,8.585933157
2 avr. 2025,209034,000062 CH,Shenzhen Huaqiang Industry Co Ltd,45203030,Technology Hardware & Equipment,CN,2.307900767
2 avr. 2025,209038,600787 CH,CMST Development Co Ltd,20301010,Transportation,CN,3.413850163
2 avr. 2025,209040,000688 CH,GuoCheng Mining Co. Ltd.,15104020,Materials,CN,3.377330863
2 avr. 2025,209057,1052 HK,Yuexiu Transport Infrastructure Ltd.,20305020,Transportation,HK,6.056828902
2 avr. 2025,209063,000690 CH,Guangdong Baolihua New Energy Stock Co Ltd,55105010,Utilities,CN,3.211732659
2 avr. 2025,209095,1766 JP,Token Corp.,25201030,Consumer Durables & Apparel,JP,5.002601091
2 avr. 2025,209106,2207 TT,Hotai Motor Co. Ltd.,25504050,Retailing,TW,11.36081982
2 avr. 2025,209125,4666 JP,Park24 Co Ltd,20201050,Commercial & Professional Services,JP,6.118458965
2 avr. 2025,209132,600790 CH,Zhejiang China Light & Textile Industrial City Group Co. Ltd.,60102010,Real Estate,CN,3.980952115
2 avr. 2025,209210,NOBL SP,Noble Group Ltd,20107010,Capital Goods,HK,11.39355681
2 avr. 2025,209241,7688Z US,PNC Bank NA,40101015,Banks,US,11.71002834
2 avr. 2025,209280,192075Z US,,,,,12.90950586
2 avr. 2025,20934552,KPTI US,Karyopharm Therapeutics Inc.,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",US,10.70231066
2 avr. 2025,20935737,956 HK,China Suntien Green Energy Corp. Ltd.,10102040,Energy,CN,8.251120012
2 avr. 2025,209415,SM PM,SM Investments Corp,20105010,Capital Goods,PH,7.097869175
2 avr. 2025,209421,1426Z LN,,,,,13.73493108
2 avr. 2025,209433,221038Z FP,Banque Stellantis France SA,40202010,Diversified Financials,FR,10.05772269
2 avr. 2025,209437,001696 CH,Chongqing Zongshen Power Machinery Co. Ltd.,25101010,Automobiles & Components,CN,2.843759024
2 avr. 2025,209448,7728Z US,,,,,10.20401348
2 avr. 2025,20954780,NRD SP,Nordic Group Ltd.,20103010,Capital Goods,SG,7.076065107
2 avr. 2025,20954932,002505 CH,Pengdu Agriculture & Animal Husbandry Co. Ltd.,30202010,"Food, Beverage & Tobacco",CN,2.946125529
2 avr. 2025,20956376,0307033D LX,Picard Bondco SA,25501010,Retailing,LU,0.768620269
2 avr. 2025,209565,1111Z AU,,,,,8.464529675
2 avr. 2025,209574,604 HK,Shenzhen Investment Ltd,60102010,Real Estate,HK,11.75214842
2 avr. 2025,20962565,002511 CH,C&S Paper Co. Ltd.,30301010,Household & Personal Products,CN,4.52638167
2 avr. 2025,20963773,SNN RO,SN Nuclearelectrica SA,55101010,Utilities,RO,13.67741464
2 avr. 2025,209643,7836Z US,,,,,8.305729477
2 avr. 2025,20965609,VC US,Visteon Corp.,25101010,Automobiles & Components,US,9.03835451
2 avr. 2025,20966642,4105706Z NA,Koninklijke Sanders BV,30302010,Household & Personal Products,NL,3.30952381
2 avr. 2025,20966738,002738 CH,Sinomine Resource Group Co. Ltd.,15104020,Materials,CN,1.75156053
2 avr. 2025,20966742,TBIG IJ,PT Tower Bersama Infrastructure Tbk,50101020,Telecommunication Services,ID,12.06992428
2 avr. 2025,20966870,002508 CH,Hangzhou Robam Appliances Co. Ltd.,25201040,Consumer Durables & Apparel,CN,5.95735507
2 avr. 2025,20967278,580 HK,Sun King Technology Group Ltd,20104010,Capital Goods,CN,6.8571985
2 avr. 2025,20967334,GLP SP,GLP Pte. Ltd.,60102020,Real Estate,SG,13.3534518
2 avr. 2025,209685,012320 KS,KyungDong Invest Co Ltd,10102050,Energy,KR,2.082514634
2 avr. 2025,209691,RFMD SP,Raffles Medical Group Ltd.,35102020,Healthcare Equipment & Services,SG,7.064278656
2 avr. 2025,209693,BOB IN,Bank of Baroda,40101010,Banks,IN,10.82532006
2 avr. 2025,209697,000708 CH,Citic Pacific Special Steel Group Co. Ltd.,15104050,Materials,CN,5.422080852
2 avr. 2025,209703,6871 JP,Micronics Japan Co. Ltd.,45301010,Semiconductors & Semiconductor Equipment,JP,4.487855818
2 avr. 2025,209714,600795 CH,GD Power Development Co. Ltd.,55105010,Utilities,CN,3.655138083
2 avr. 2025,209716,1131 HK,Agritrade Resources Ltd.,10102050,Energy,HK,2.824063222
2 avr. 2025,209738,991 HK,Datang International Power Generation Co. Ltd.,55105010,Utilities,CN,2.529019309
2 avr. 2025,209748,000709 CH,HBIS Co. Ltd.,15104050,Materials,CN,2.240845456
2 avr. 2025,209793,211718Z FP,,,,,11.77996506
2 avr. 2025,209794,3404Z US,,,,,12.46861677
2 avr. 2025,209816,6051Z LN,The Royal London Mutual Insurance Society Ltd.,40301030,Insurance,GB,8.807234432
2 avr. 2025,20988614,TAL US,TAL Education Group,25302010,Consumer Services,CN,6.414569162
2 avr. 2025,20989131,MINT SP,Mapletree Industrial Trust,60101020,Real Estate,SG,7.525050334
2 avr. 2025,20989511,1567411D HK,Dalian Wanda Commercial Management Group Co Ltd,60102030,Real Estate,CN,1.732853081
2 avr. 2025,20989735,TPH US,Tri Pointe Homes Inc.,25201030,Consumer Durables & Apparel,US,8.941543723
2 avr. 2025,21001362,AZJ AU,Aurizon Holdings Ltd.,20304010,Transportation,AU,10.11054673
2 avr. 2025,210018,1134Z GR,Hamburger Sparkasse AG,40102010,Banks,DE,8.923847188
2 avr. 2025,21015987,OHL SP,Oxley Holdings Ltd.,60102030,Real Estate,SG,7.61032806
2 avr. 2025,210252,1662 JP,Japan Petroleum Exploration Co. Ltd.,10102020,Energy,JP,12.35783137
2 avr. 2025,210331,MMS US,MAXIMUS Inc,45102020,Software & Services,US,12.03625155
2 avr. 2025,21050333,300143 CH,INKON Life Technology Co Ltd,35102020,Healthcare Equipment & Services,CN,8.552335549
2 avr. 2025,21050337,300144 CH,Songcheng Performance Development Co Ltd,25301030,Consumer Services,CN,1.704489081
2 avr. 2025,21050365,601098 CH,China South Publishing & Media Group Co. Ltd.,50201040,Media & Entertainment,CN,2.14977683
2 avr. 2025,21056022,002507 CH,Chongqing Fuling Zhacai Group Co. Ltd.,30202030,"Food, Beverage & Tobacco",CN,5.140287161
